"","Date","PosCount","NegCount","TrustCount","AngerCount","AnticipationCount","DisgustCount","FearCount","JoyCount","SadnessCount","SurpriseCount"
"1820",2013-06-03,26,34,18,21,12,5,23,5,19,8
"1821",2013-06-04,20,22,14,17,5,6,19,3,8,6
"1822",2013-06-05,19,20,13,15,9,7,22,5,6,6
"1823",2013-06-06,27,26,20,13,16,4,20,12,7,7
"1824",2013-06-07,18,21,16,10,7,2,15,6,7,6
"1825",2013-06-08,33,30,14,11,5,5,27,7,8,2
"1826",2013-06-09,25,25,19,13,9,9,20,4,13,3
"1827",2013-06-10,15,27,15,11,9,6,20,4,11,5
"1828",2013-06-11,23,20,18,10,8,2,26,5,11,7
"1829",2013-06-12,25,32,14,20,8,6,22,5,12,4
"1830",2013-06-13,23,23,17,13,13,5,26,4,9,5
"1831",2013-06-14,26,28,22,16,15,4,20,9,9,2
"1832",2013-06-15,20,16,21,10,10,8,16,4,8,3
"1833",2013-06-16,29,30,23,19,6,5,33,3,6,4
"1834",2013-06-17,23,27,23,11,9,6,19,4,9,1
"1835",2013-06-18,26,26,19,10,11,9,21,5,14,1
"1836",2013-06-19,17,41,18,15,18,5,29,6,22,6
"1837",2013-06-20,25,34,20,21,7,9,25,4,18,3
"1838",2013-06-21,17,18,13,9,8,5,12,6,9,5
"1839",2013-06-22,23,38,20,15,16,7,20,8,13,7
"1840",2013-06-23,24,33,20,16,8,7,23,7,11,8
"1841",2013-06-24,16,27,12,13,12,7,25,8,11,5
"1842",2013-06-25,25,30,18,14,13,6,20,6,12,7
"1843",2013-06-26,25,22,17,8,23,4,11,9,14,9
"1844",2013-06-27,26,34,18,10,10,6,23,7,18,2
"1845",2013-06-28,33,25,21,11,22,6,25,9,9,9
"1846",2013-06-29,27,27,21,16,12,9,24,6,10,5
"1847",2013-06-30,19,28,16,16,13,6,21,6,13,5
"1848",2013-07-01,30,18,24,11,10,6,14,7,8,5
"1849",2013-07-02,34,32,19,14,11,6,23,7,14,3
"1850",2013-07-03,20,35,20,12,12,8,21,11,12,3
"1851",2013-07-04,38,24,31,12,18,5,19,7,8,5
"1852",2013-07-05,26,19,20,9,10,2,17,7,6,6
"1853",2013-07-06,26,31,27,13,6,5,33,7,13,7
"1854",2013-07-07,19,20,13,7,9,4,17,6,8,3
"1855",2013-07-08,18,19,14,6,5,5,14,6,8,6
"1856",2013-07-09,23,33,16,13,13,10,20,8,12,6
"1857",2013-07-10,23,35,26,18,11,8,25,6,14,8
"1858",2013-07-11,30,30,21,13,10,13,20,5,11,1
"1859",2013-07-12,25,27,16,8,21,4,20,13,8,7
"1860",2013-07-13,30,35,15,19,14,8,26,9,21,10
"1861",2013-07-14,30,27,22,13,9,6,18,7,10,3
"1862",2013-07-15,28,22,19,11,10,6,20,8,11,6
"1863",2013-07-16,25,27,17,8,7,9,22,6,12,3
"1864",2013-07-17,24,27,27,9,15,6,19,13,10,4
"1865",2013-07-18,21,43,17,27,12,11,25,6,20,6
"1866",2013-07-19,21,28,13,13,12,2,22,5,12,5
"1867",2013-07-20,31,47,19,22,11,15,38,9,21,7
"1868",2013-07-21,27,38,25,14,9,11,18,8,13,2
"1869",2013-07-22,32,32,22,13,14,10,25,11,13,6
"1870",2013-07-23,22,37,14,9,11,10,29,7,14,7
"1871",2013-07-24,32,27,20,13,15,9,28,9,11,3
"1872",2013-07-25,27,32,22,15,8,12,21,7,17,11
"1873",2013-07-26,22,28,24,18,14,6,20,6,9,2
"1874",2013-07-27,27,25,16,13,11,6,14,6,10,2
"1875",2013-07-28,26,42,16,25,13,20,35,10,17,6
"1876",2013-07-29,30,33,22,15,13,8,22,9,16,8
"1877",2013-07-30,31,42,20,17,17,6,25,9,16,6
"1878",2013-07-31,33,39,25,28,9,11,32,6,25,8
"1879",2013-08-01,31,38,26,16,17,8,19,11,15,11
"1880",2013-08-02,31,40,36,19,18,10,31,9,14,6
"1881",2013-08-03,28,44,22,20,12,18,30,12,23,10
"1882",2013-08-04,30,21,24,6,13,6,15,10,11,5
"1883",2013-08-05,22,23,11,11,8,1,18,4,7,7
"1884",2013-08-06,24,20,24,11,14,7,21,9,12,7
"1885",2013-08-07,23,27,8,14,13,5,23,8,11,5
"1886",2013-08-08,23,23,16,16,5,7,17,5,16,2
"1887",2013-08-09,31,43,28,16,14,10,33,4,17,6
"1888",2013-08-10,19,29,11,12,11,6,23,5,11,10
"1889",2013-08-11,21,24,14,8,9,4,8,4,10,1
"1890",2013-08-12,30,29,25,20,13,9,25,11,14,8
"1891",2013-08-13,25,30,25,11,14,2,18,10,12,7
"1892",2013-08-14,25,23,15,13,9,6,26,7,13,7
"1893",2013-08-15,23,26,17,8,13,11,20,5,7,4
"1894",2013-08-16,22,26,20,12,11,7,16,4,10,5
"1895",2013-08-17,32,32,18,19,24,8,26,14,16,9
"1896",2013-08-18,33,25,24,12,14,6,18,4,11,8
"1897",2013-08-19,32,33,25,15,14,10,29,9,16,11
"1898",2013-08-20,30,44,18,16,16,10,33,7,21,9
"1899",2013-08-21,26,43,22,15,10,5,27,6,17,3
"1900",2013-08-22,26,34,20,20,12,11,30,5,16,3
"1901",2013-08-23,30,30,23,20,12,9,30,8,18,8
"1902",2013-08-24,25,31,18,22,9,8,28,4,13,2
"1903",2013-08-25,34,34,23,14,7,2,28,5,13,4
"1904",2013-08-26,42,42,33,19,16,8,35,8,18,4
"1905",2013-08-27,21,19,15,10,8,2,14,2,5,4
"1906",2013-08-28,26,15,17,12,8,2,12,3,5,3
"1907",2013-08-29,28,37,19,21,13,9,29,8,13,7
"1908",2013-08-30,24,32,19,13,13,2,21,6,17,7
"1909",2013-08-31,28,32,23,17,11,7,22,8,11,7
"1910",2013-09-01,36,30,20,13,18,4,25,12,9,8
"1911",2013-09-02,22,35,23,16,12,10,18,9,13,2
"1912",2013-09-03,31,21,20,15,14,5,22,9,5,4
"1913",2013-09-04,30,33,18,17,11,3,18,7,13,3
"1914",2013-09-05,37,28,24,20,12,8,25,11,9,5
"1915",2013-09-06,20,24,13,12,8,4,17,5,5,2
"1916",2013-09-07,22,39,16,21,11,7,26,7,14,4
"1917",2013-09-08,34,22,24,13,14,8,20,13,7,2
"1918",2013-09-09,22,32,23,16,14,4,27,9,8,5
"1919",2013-09-10,19,27,18,17,12,9,24,7,13,6
"1920",2013-09-11,33,33,24,19,16,12,19,14,14,7
"1921",2013-09-12,28,15,18,7,10,5,7,10,3,2
"1922",2013-09-13,24,24,19,15,16,7,24,8,14,4
"1923",2013-09-14,32,39,29,22,17,13,26,12,17,8
"1924",2013-09-15,36,26,23,15,19,8,24,9,11,5
"1925",2013-09-16,25,12,16,9,8,4,11,9,5,4
"1926",2013-09-17,25,32,15,13,8,9,21,6,8,11
"1927",2013-09-18,29,19,15,10,11,5,16,8,10,6
"1928",2013-09-19,29,34,21,16,11,8,24,10,15,8
"1929",2013-09-20,16,25,13,13,14,9,19,5,15,9
"1930",2013-09-21,44,31,25,18,15,5,27,11,17,9
"1931",2013-09-22,23,37,21,20,10,11,27,9,14,7
"1932",2013-09-23,22,30,16,16,13,7,23,6,17,2
"1933",2013-09-24,22,28,17,20,7,4,22,6,8,2
"1934",2013-09-25,32,32,22,17,17,7,26,9,17,5
"1935",2013-09-26,25,31,22,17,10,12,23,6,12,8
"1936",2013-09-27,26,30,18,15,17,9,22,13,16,10
"1937",2013-09-28,25,27,24,16,16,9,18,9,10,11
"1938",2013-09-29,37,37,23,21,13,10,33,6,16,8
"1939",2013-09-30,20,27,12,18,12,5,24,7,9,7
"1940",2013-10-01,14,29,13,17,8,9,25,4,15,3
"1941",2013-10-02,22,30,20,13,15,6,28,12,14,4
"1942",2013-10-03,18,23,8,9,11,5,21,5,12,4
"1943",2013-10-04,29,34,22,20,23,7,26,11,15,7
"1944",2013-10-05,30,39,23,21,13,14,21,6,16,3
"1945",2013-10-06,25,30,27,13,14,6,20,9,13,7
"1946",2013-10-07,28,32,27,11,16,7,22,18,12,10
"1947",2013-10-08,29,24,21,14,14,3,21,7,12,4
"1948",2013-10-09,34,32,18,14,12,10,31,9,17,10
"1949",2013-10-10,21,23,19,13,6,2,18,4,15,5
"1950",2013-10-11,31,25,20,17,17,4,21,11,10,5
"1951",2013-10-12,23,24,17,13,12,6,16,7,12,8
"1952",2013-10-13,29,27,19,13,10,9,22,7,17,7
"1953",2013-10-14,33,25,23,11,22,8,17,12,10,9
"1954",2013-10-15,29,19,27,12,14,5,15,10,11,6
"1955",2013-10-16,29,18,21,12,14,2,15,6,9,9
"1956",2013-10-17,28,32,16,16,13,14,29,12,21,5
"1957",2013-10-18,20,32,17,19,10,7,30,5,13,4
"1958",2013-10-19,24,21,13,15,10,1,18,1,7,4
"1959",2013-10-20,38,49,23,15,22,13,30,13,20,8
"1960",2013-10-21,19,32,15,8,8,4,21,6,11,4
"1961",2013-10-22,24,28,17,12,21,7,22,10,14,11
"1962",2013-10-23,23,32,21,19,19,9,25,6,7,8
"1963",2013-10-24,24,35,25,18,10,9,25,9,15,2
"1964",2013-10-25,23,30,15,7,13,2,16,14,12,4
"1965",2013-10-26,15,37,11,20,15,7,22,3,17,6
"1966",2013-10-27,21,23,11,11,6,8,15,4,6,4
"1967",2013-10-28,16,28,20,11,11,7,13,5,8,5
"1968",2013-10-29,16,30,15,16,8,8,20,4,10,2
"1969",2013-10-30,25,24,20,8,9,3,17,10,12,5
"1970",2013-10-31,23,31,19,13,8,6,16,4,8,8
"1971",2013-11-01,21,22,26,13,12,5,24,8,8,2
"1972",2013-11-02,23,30,18,11,5,8,23,3,11,2
"1973",2013-11-03,27,19,16,11,11,4,12,12,9,9
"1974",2013-11-04,27,23,23,9,6,3,20,5,7,4
"1975",2013-11-05,18,29,13,15,10,8,27,7,12,6
"1976",2013-11-06,21,27,12,12,13,6,23,7,16,5
"1977",2013-11-07,26,36,24,14,12,13,28,5,16,4
"1978",2013-11-08,26,26,24,15,12,6,20,10,9,11
"1979",2013-11-09,18,37,14,22,10,12,24,6,15,7
"1980",2013-11-10,38,23,17,9,16,5,22,11,12,7
"1981",2013-11-11,31,28,26,12,13,9,17,9,11,4
"1982",2013-11-12,25,35,17,12,9,8,24,7,13,3
"1983",2013-11-13,31,29,23,24,15,9,20,7,13,4
"1984",2013-11-14,20,32,22,16,8,14,28,6,15,6
"1985",2013-11-15,33,32,24,17,13,7,24,11,11,9
"1986",2013-11-16,18,36,18,19,8,4,26,4,10,5
"1987",2013-11-17,28,37,15,22,12,13,25,7,19,7
"1988",2013-11-18,21,32,14,16,12,11,22,6,14,4
"1989",2013-11-19,29,36,23,16,16,14,30,9,18,9
"1990",2013-11-20,40,25,29,14,10,6,19,10,12,4
"1991",2013-11-21,25,29,19,13,7,7,24,7,14,9
"1992",2013-11-22,22,39,15,19,15,12,24,6,17,11
"1993",2013-11-23,23,21,15,5,13,3,22,9,6,10
"1994",2013-11-24,28,24,20,11,16,6,19,12,13,6
"1995",2013-11-25,27,35,19,18,19,6,25,15,16,10
"1996",2013-11-26,41,42,25,19,18,9,31,12,20,9
"1997",2013-11-27,29,39,20,23,10,10,32,10,21,10
"1998",2013-11-28,27,33,22,22,13,9,40,10,20,8
"1999",2013-11-29,25,31,17,22,13,10,28,9,15,9
"2000",2013-11-30,25,29,14,16,12,9,25,6,12,3
"2001",2013-12-01,36,28,28,12,21,7,22,13,10,4
"2002",2013-12-02,34,31,19,13,16,6,19,13,12,8
"2003",2013-12-03,18,29,13,18,16,13,29,2,12,3
"2004",2013-12-04,33,26,26,12,7,11,20,8,18,10
"2005",2013-12-05,18,29,20,18,8,10,23,8,11,2
"2006",2013-12-06,21,24,18,13,5,7,19,7,10,2
"2007",2013-12-07,26,31,25,20,9,11,28,6,13,8
"2008",2013-12-08,26,31,13,19,10,9,29,6,13,5
"2009",2013-12-09,21,22,12,10,6,8,13,2,5,5
"2010",2013-12-10,23,25,19,13,9,9,22,3,11,3
"2011",2013-12-11,26,23,17,9,23,9,17,8,11,6
"2012",2013-12-12,27,33,25,18,17,9,21,11,11,6
"2013",2013-12-13,19,34,16,23,14,7,28,5,16,4
"2014",2013-12-14,24,29,20,17,14,8,17,4,8,5
"2015",2013-12-15,32,33,20,18,15,7,21,12,15,6
"2016",2013-12-16,17,27,17,17,18,8,23,7,10,7
"2017",2013-12-17,44,36,24,21,19,6,26,13,14,8
"2018",2013-12-18,29,30,26,13,13,11,23,4,13,3
"2019",2013-12-19,38,16,29,11,24,10,16,16,10,9
"2020",2013-12-20,18,29,12,17,10,7,20,9,10,6
"2021",2013-12-21,23,31,16,15,13,6,15,2,9,3
"2022",2013-12-22,28,29,23,17,14,2,30,9,15,5
"2023",2013-12-23,27,35,16,20,10,10,28,6,19,8
"2024",2013-12-24,21,36,13,13,10,10,23,5,11,5
"2025",2013-12-25,25,37,23,15,11,12,25,3,11,4
"2026",2013-12-26,19,27,14,8,9,8,27,8,11,8
"2027",2013-12-27,20,31,15,12,7,7,28,4,11,8
"2028",2013-12-28,30,28,28,14,12,6,23,7,13,11
"2029",2013-12-29,24,30,19,13,10,6,24,6,9,4
"2030",2013-12-30,20,28,16,16,12,9,24,6,16,7
"2031",2013-12-31,16,23,16,12,7,10,18,4,13,1
"2032",2014-01-01,28,29,22,17,14,7,27,8,20,8
"2033",2014-01-02,27,31,25,23,14,11,31,13,14,5
"2034",2014-01-03,16,34,12,18,14,6,31,5,15,5
"2035",2014-01-04,23,25,12,8,12,5,15,3,5,5
"2036",2014-01-05,20,29,12,16,8,4,20,7,11,2
"2037",2014-01-06,16,23,14,11,6,7,20,1,13,5
"2038",2014-01-07,23,23,14,11,9,11,19,5,10,4
"2039",2014-01-08,31,30,23,15,18,7,31,11,15,8
"2040",2014-01-09,23,31,22,21,8,9,28,7,18,9
"2041",2014-01-10,31,36,17,15,14,11,26,4,17,6
"2042",2014-01-11,27,35,19,17,15,9,31,9,12,6
"2043",2014-01-12,22,26,20,17,13,10,24,9,17,5
"2044",2014-01-13,31,34,22,17,14,13,26,8,15,8
"2045",2014-01-14,25,21,26,10,17,4,18,8,11,5
"2046",2014-01-15,18,26,13,12,12,7,19,5,12,7
"2047",2014-01-16,23,25,21,13,13,6,20,12,12,2
"2048",2014-01-17,22,25,17,11,13,6,18,6,12,3
"2049",2014-01-18,21,17,15,7,11,5,14,12,7,6
"2050",2014-01-19,28,27,20,11,16,5,25,13,10,11
"2051",2014-01-20,24,18,17,10,10,2,12,8,8,6
"2052",2014-01-21,28,36,19,22,9,12,27,3,17,5
"2053",2014-01-22,26,30,22,10,13,8,22,12,12,5
"2054",2014-01-23,25,29,22,16,10,11,21,9,9,5
"2055",2014-01-24,32,24,16,13,14,9,22,12,10,5
"2056",2014-01-25,19,29,16,15,6,7,23,4,13,4
"2057",2014-01-26,26,18,22,11,15,4,15,6,10,8
"2058",2014-01-27,25,29,13,17,9,13,26,8,17,8
"2059",2014-01-28,36,27,27,11,12,8,18,11,8,5
"2060",2014-01-29,27,31,26,7,15,8,19,10,11,5
"2061",2014-01-30,23,34,16,19,10,9,25,5,11,7
"2062",2014-01-31,23,39,10,18,14,6,22,9,11,8
"2063",2014-02-01,19,36,18,11,10,8,18,8,9,3
"2064",2014-02-02,20,29,16,14,16,6,22,6,10,6
"2065",2014-02-03,20,43,17,21,8,7,28,4,13,7
"2066",2014-02-04,37,31,20,14,13,11,23,13,17,4
"2067",2014-02-05,34,38,29,22,17,10,29,14,16,3
"2068",2014-02-06,26,31,27,18,13,14,22,12,15,5
"2069",2014-02-07,26,29,19,15,16,8,23,6,9,6
"2070",2014-02-08,22,18,12,11,10,5,17,6,8,4
"2071",2014-02-09,34,31,22,18,17,7,24,10,11,4
"2072",2014-02-10,25,28,16,14,18,9,21,7,13,6
"2073",2014-02-11,27,35,17,12,9,7,24,8,15,8
"2074",2014-02-12,37,37,29,18,14,10,20,12,13,4
"2075",2014-02-13,17,30,18,15,6,10,23,3,13,2
"2076",2014-02-14,30,27,25,12,11,5,23,13,11,5
"2077",2014-02-15,24,38,24,15,12,8,32,3,15,3
"2078",2014-02-16,30,32,22,14,16,10,18,11,13,9
"2079",2014-02-17,27,32,16,11,10,10,21,8,17,3
"2080",2014-02-18,21,32,19,17,9,11,24,3,11,6
"2081",2014-02-19,17,27,16,20,9,6,24,1,11,4
"2082",2014-02-20,30,36,21,14,9,7,25,9,14,7
"2083",2014-02-21,30,35,27,20,9,10,31,6,17,9
"2084",2014-02-22,34,18,26,10,17,8,12,12,10,8
"2085",2014-02-23,17,24,13,13,7,8,15,4,8,3
"2086",2014-02-24,25,33,20,20,12,5,29,10,14,3
"2087",2014-02-25,23,25,23,13,12,5,11,10,10,7
"2088",2014-02-26,23,22,10,9,5,6,15,4,11,2
"2089",2014-02-27,27,22,19,13,11,3,18,8,9,4
"2090",2014-02-28,24,28,21,13,12,6,21,4,11,3
"2091",2014-03-01,24,25,21,8,9,2,20,4,11,6
"2092",2014-03-02,24,29,15,12,11,4,19,2,13,9
"2093",2014-03-03,27,27,18,12,9,4,18,5,8,5
"2094",2014-03-04,22,27,16,10,7,5,15,6,5,4
"2095",2014-03-05,31,27,17,15,12,4,18,6,12,4
"2096",2014-03-06,27,23,12,10,13,5,19,3,11,3
"2097",2014-03-07,18,27,11,14,8,11,20,4,12,6
"2098",2014-03-08,12,19,9,10,10,1,13,4,4,2
"2099",2014-03-09,21,31,14,13,9,6,21,7,16,4
"2100",2014-03-10,18,20,13,13,10,6,16,5,10,3
"2101",2014-03-11,23,30,17,11,6,6,29,6,18,9
"2102",2014-03-12,17,27,13,9,9,5,23,6,15,3
"2103",2014-03-13,27,17,16,6,8,2,18,7,6,3
"2104",2014-03-14,14,25,16,14,9,5,21,3,15,5
"2105",2014-03-15,21,26,14,13,5,8,16,3,13,3
"2106",2014-03-16,18,35,19,17,7,6,33,6,21,4
"2107",2014-03-17,24,29,18,11,11,7,18,9,13,10
"2108",2014-03-18,25,13,23,8,11,0,10,6,5,3
"2109",2014-03-19,30,24,23,18,14,9,23,9,15,11
"2110",2014-03-20,41,23,27,8,16,6,20,9,5,3
"2111",2014-03-21,27,24,22,14,12,6,17,5,9,4
"2112",2014-03-22,25,24,20,10,11,7,16,9,8,4
"2113",2014-03-23,25,28,16,7,9,11,16,3,10,5
"2114",2014-03-24,13,13,13,6,9,1,12,3,5,2
"2115",2014-03-25,13,24,11,13,15,11,15,3,11,1
"2116",2014-03-26,32,35,20,13,17,7,23,12,15,7
"2117",2014-03-27,21,26,16,15,12,7,21,4,15,9
"2118",2014-03-28,11,22,13,6,10,3,21,2,7,1
"2119",2014-03-29,16,22,11,7,10,3,14,4,5,2
"2120",2014-03-30,19,32,13,14,13,14,25,4,17,10
"2121",2014-03-31,21,17,18,15,16,8,21,8,12,8
"2122",2014-04-01,19,32,18,17,14,10,14,7,10,5
"2123",2014-04-02,32,34,22,17,18,3,24,7,12,11
"2124",2014-04-03,25,25,20,14,10,7,21,12,12,6
"2125",2014-04-04,17,24,16,11,7,7,21,3,12,2
"2126",2014-04-05,23,30,19,19,14,9,21,4,11,11
"2127",2014-04-06,25,31,12,16,10,4,23,7,11,6
"2128",2014-04-07,19,21,15,10,6,5,14,4,9,0
"2129",2014-04-08,33,34,28,17,16,14,25,10,16,10
"2130",2014-04-09,19,31,16,14,10,5,14,8,12,5
"2131",2014-04-10,22,44,17,21,8,15,28,8,19,10
"2132",2014-04-11,32,31,22,15,10,8,18,9,9,8
"2133",2014-04-12,20,33,17,20,13,7,28,6,10,5
"2134",2014-04-13,19,28,17,16,9,9,29,4,16,8
"2135",2014-04-14,25,29,15,15,14,7,22,10,10,9
"2136",2014-04-15,22,18,17,8,4,3,12,6,7,1
"2137",2014-04-16,14,25,8,15,5,8,15,2,8,4
"2138",2014-04-17,14,14,14,11,9,2,15,3,5,5
"2139",2014-04-18,21,30,15,12,5,1,24,6,10,7
"2140",2014-04-19,28,24,17,15,11,7,19,6,13,5
"2141",2014-04-20,20,34,17,16,11,12,21,7,13,6
"2142",2014-04-21,26,37,18,17,12,12,23,13,14,4
"2143",2014-04-22,22,34,20,17,9,13,21,6,15,8
"2144",2014-04-23,20,23,16,11,10,7,22,5,9,7
"2145",2014-04-24,18,26,17,12,14,3,15,4,12,4
"2146",2014-04-25,15,37,9,8,8,4,17,2,10,4
"2147",2014-04-26,16,21,10,14,11,3,14,5,7,2
"2148",2014-04-27,19,32,12,17,7,9,24,2,12,5
"2149",2014-04-28,18,27,14,13,11,3,18,7,11,9
"2150",2014-04-29,15,20,15,12,5,4,12,2,8,4
"2151",2014-04-30,21,23,15,14,4,4,25,6,7,2
"2152",2014-05-01,23,36,20,19,13,10,26,8,16,8
"2153",2014-05-02,22,22,22,11,7,5,22,8,10,4
"2154",2014-05-03,13,24,18,6,7,5,13,2,10,1
"2155",2014-05-04,19,31,15,16,9,8,29,7,12,5
"2156",2014-05-05,17,23,11,9,8,5,21,4,13,8
"2157",2014-05-06,18,35,16,19,14,9,25,7,14,4
"2158",2014-05-07,14,23,17,12,13,9,18,7,11,4
"2159",2014-05-08,21,14,17,11,8,4,21,4,6,3
"2160",2014-05-09,15,17,9,9,8,6,11,6,7,6
"2161",2014-05-10,21,26,15,11,8,8,19,4,9,5
"2162",2014-05-11,17,22,14,11,9,5,17,4,9,2
"2163",2014-05-12,21,24,22,13,13,5,22,8,6,9
"2164",2014-05-13,29,28,23,15,17,6,27,10,19,12
"2165",2014-05-14,19,26,15,13,9,6,18,3,10,7
"2166",2014-05-15,20,22,18,17,8,8,14,6,8,5
"2167",2014-05-16,18,29,15,17,12,8,25,4,19,12
"2168",2014-05-17,24,30,15,17,9,6,25,4,14,5
"2169",2014-05-18,26,22,16,11,13,7,19,9,8,6
"2170",2014-05-19,20,21,15,8,10,7,12,5,9,4
"2171",2014-05-20,28,27,30,15,15,10,21,10,8,6
"2172",2014-05-21,38,27,22,13,16,6,19,13,13,8
"2173",2014-05-22,26,41,16,19,11,7,31,6,17,6
"2174",2014-05-23,18,32,14,20,13,11,24,6,15,9
"2175",2014-05-24,23,11,11,7,9,1,7,9,5,10
"2176",2014-05-25,25,32,11,21,11,7,23,4,16,6
"2177",2014-05-26,17,25,25,17,17,9,16,6,13,8
"2178",2014-05-27,28,24,17,10,15,5,20,7,9,4
"2179",2014-05-28,23,22,20,11,12,5,20,5,8,7
"2180",2014-05-29,21,24,19,13,14,6,16,8,9,6
"2181",2014-05-30,17,22,16,14,12,4,21,5,9,5
"2182",2014-05-31,12,21,7,9,4,3,17,2,8,6
"2183",2014-06-01,20,31,15,16,12,7,21,3,10,5
"2184",2014-06-02,24,18,13,10,13,5,18,6,6,4
"2185",2014-06-03,30,32,19,15,15,4,20,12,10,5
"2186",2014-06-04,28,24,17,13,7,8,23,3,7,4
"2187",2014-06-05,19,19,13,9,9,7,13,4,6,3
"2188",2014-06-06,19,23,17,14,5,4,26,3,11,5
"2189",2014-06-07,30,18,19,8,10,6,15,9,6,2
"2190",2014-06-08,27,26,16,8,13,1,16,6,9,6
"2191",2014-06-09,29,33,15,16,17,6,34,7,10,5
"2192",2014-06-10,22,25,15,10,10,6,20,7,11,5
"2193",2014-06-11,21,31,15,16,11,3,21,5,11,2
"2194",2014-06-12,17,31,11,17,10,10,20,3,16,6
"2195",2014-06-13,18,22,13,12,7,5,21,6,5,3
"2196",2014-06-14,21,32,20,22,14,8,32,6,13,5
"2197",2014-06-15,28,20,19,15,11,3,27,7,8,8
"2198",2014-06-16,31,27,24,13,15,9,20,9,17,4
"2199",2014-06-17,24,18,24,6,7,4,16,4,7,3
"2200",2014-06-18,21,27,12,11,11,7,21,6,8,5
"2201",2014-06-19,23,30,19,11,16,8,21,6,11,2
"2202",2014-06-20,20,20,23,5,15,5,15,5,4,3
"2203",2014-06-21,29,31,19,17,6,6,19,11,10,6
"2204",2014-06-22,23,28,17,12,7,8,17,5,12,5
"2205",2014-06-23,23,27,16,15,10,5,19,7,9,3
"2206",2014-06-24,21,37,19,17,12,12,21,8,17,7
"2207",2014-06-25,33,36,20,15,14,7,26,8,14,8
"2208",2014-06-26,28,27,19,12,13,7,24,6,4,5
"2209",2014-06-27,13,25,8,10,8,4,20,3,8,4
"2210",2014-06-28,28,26,16,14,15,7,19,10,11,1
"2211",2014-06-29,28,23,17,17,17,6,24,8,10,7
"2212",2014-06-30,27,35,25,19,10,6,29,9,18,8
"2213",2014-07-01,32,19,18,11,18,1,20,8,5,4
"2214",2014-07-02,24,31,18,21,17,7,31,7,13,2
"2215",2014-07-03,32,28,19,14,10,5,20,8,9,2
"2216",2014-07-04,14,23,9,15,8,7,20,3,9,1
"2217",2014-07-05,20,25,15,11,7,6,18,4,7,3
"2218",2014-07-06,26,12,18,5,14,2,11,5,10,5
"2219",2014-07-07,24,32,18,17,19,7,26,8,11,1
"2220",2014-07-08,23,28,20,14,8,8,20,5,10,3
"2221",2014-07-09,17,28,11,15,8,4,22,7,12,7
"2222",2014-07-10,28,23,22,9,11,5,20,6,11,4
"2223",2014-07-11,17,33,10,11,12,7,22,7,9,4
"2224",2014-07-12,21,28,18,16,17,7,18,5,11,6
"2225",2014-07-13,24,19,19,13,13,7,22,11,8,4
"2226",2014-07-14,19,21,9,11,7,5,15,5,10,4
"2227",2014-07-15,23,28,12,14,11,6,19,6,8,4
"2228",2014-07-16,19,22,14,13,7,5,23,4,13,4
"2229",2014-07-17,22,20,20,11,14,9,21,10,11,4
"2230",2014-07-18,19,24,17,9,12,6,21,5,14,8
"2231",2014-07-19,12,32,6,17,5,9,26,3,20,12
"2232",2014-07-20,15,34,9,18,8,9,22,3,17,9
"2233",2014-07-21,17,35,10,20,14,8,27,5,23,8
"2234",2014-07-22,21,22,16,7,9,4,9,6,11,5
"2235",2014-07-23,18,37,14,22,7,5,29,6,19,12
"2236",2014-07-24,25,27,20,13,11,8,21,5,12,3
"2237",2014-07-25,16,27,17,16,12,5,30,6,14,2
"2238",2014-07-26,21,22,21,16,9,7,24,8,15,6
"2239",2014-07-27,15,33,13,17,8,11,29,4,19,2
"2240",2014-07-28,23,18,14,11,10,4,13,9,4,4
"2241",2014-07-29,22,20,12,11,13,2,11,9,8,7
"2242",2014-07-30,15,30,16,15,8,7,22,5,11,6
"2243",2014-07-31,16,28,13,15,9,10,23,5,10,7
"2244",2014-08-01,22,28,19,20,11,10,27,5,11,5
"2245",2014-08-02,17,24,14,10,5,9,19,4,15,3
"2246",2014-08-03,16,35,18,25,10,13,26,2,15,10
"2247",2014-08-04,16,26,14,10,10,7,20,6,8,5
"2248",2014-08-05,27,18,20,9,8,7,11,7,10,3
"2249",2014-08-06,24,27,16,15,9,7,19,4,14,4
"2250",2014-08-07,12,19,8,6,7,1,10,3,5,3
"2251",2014-08-08,15,17,12,8,11,4,17,8,10,6
"2252",2014-08-09,16,24,16,13,10,7,15,7,12,6
"2253",2014-08-10,18,20,15,14,9,4,18,5,11,5
"2254",2014-08-11,24,27,14,12,11,8,25,6,11,3
"2255",2014-08-12,24,17,16,9,11,5,17,7,9,4
"2256",2014-08-13,24,16,16,7,10,4,16,8,8,11
"2257",2014-08-14,37,21,24,13,15,2,21,8,8,5
"2258",2014-08-15,17,26,15,15,4,5,23,4,6,2
"2259",2014-08-16,20,26,8,17,5,7,21,5,15,6
"2260",2014-08-17,26,26,22,12,18,3,21,15,11,9
"2261",2014-08-18,23,27,17,15,13,7,21,10,12,10
"2262",2014-08-19,20,30,19,18,9,8,23,7,15,8
"2263",2014-08-20,22,24,9,10,8,6,14,7,12,5
"2264",2014-08-21,23,37,21,22,18,10,30,9,18,11
"2265",2014-08-22,26,31,15,18,11,5,25,7,11,5
"2266",2014-08-23,17,30,15,17,10,10,23,8,10,11
"2267",2014-08-24,11,14,9,10,2,1,14,6,3,4
"2268",2014-08-25,24,29,9,10,12,3,24,6,13,4
